"PROPERTYZIP.x","SALEYEAR","emmean","SE","df","lower.CL","upper.CL","adjusted_price","lower_ci","upper_ci"
15216,2019,522.294341478962,28.5403458066595,133470,466.355784316212,578.232898641712,272791.379140943,217487.717565189,334353.285071597
15217,2019,639.58568098118,28.5416810825793,133470,583.644506701984,695.526855260375,409069.843316159,340640.910203402,483757.606388387
15218,2019,522.452693274712,28.5517478748167,133470,466.491788266364,578.41359828306,272956.81671,217614.58851995,334562.290678757
15219,2019,488.549204465934,28.5892075722236,133470,432.51487913399,544.583529797879,238680.325184297,187069.12067229,296571.220927118
15220,2019,482.889383609887,28.5473194733935,133470,426.937158187548,538.841609032226,233182.156803137,182275.33704126,290350.279624438
15221,2019,458.845418068436,28.5281093306985,133470,402.930844175358,514.759991961514,210539.117682398,162353.265187867,264977.849324218
15222,2019,614.979178967213,28.9480193873927,133470,558.241589022798,671.716768911629,378199.390563188,311633.671714698,451203.417637078
15223,2019,499.824355445042,28.5986947518998,133470,443.771435413993,555.877275476092,249824.386296052,196933.086889395,308999.545390723
15224,2019,587.436180328169,28.598537971768,133470,531.383567583317,643.48879307302,345081.265958549,282368.495897574,414077.826810572
15226,2019,495.811174599223,28.5491417178961,133470,439.855377610899,551.766971587546,245828.720857461,193472.753213227,304446.790934892
15227,2019,477.561294342279,28.5237964272132,133470,421.655173661358,533.467415023199,228064.789853873,177793.08547539,284587.482891535
15228,2019,577.891559075922,28.5486645534196,133470,521.936697321268,633.846420830576,333958.6540512,272417.916010633,401761.285199731
15229,2019,523.799680322067,28.5472917768053,133470,467.847509184536,579.751851459599,274366.1051055,218881.291850175,336112.209270832
15232,2019,687.028964434942,28.6164548029119,133470,630.941235027878,743.116693842005,472008.797972549,398086.842058504,552222.420666673
15233,2019,518.554494942188,28.8518724065815,133470,462.005351326298,575.103638558077,268898.764224747,213448.944654136,330744.195082739
15234,2019,502.848501175093,28.5465269514762,133470,446.897829081255,558.79917326893,252856.615134037,199717.669637538,312256.51604604
15235,2019,422.453543492253,28.512578461867,133470,366.569409818778,478.337677165727,178466.996409161,134373.132214887,228806.933396303
15236,2019,494.266051904936,28.5197350547742,133470,438.36789143991,550.164212369961,244298.930065692,192166.408245473,302680.66057266
15237,2019,516.731510953883,28.5041983857277,133470,460.863802076777,572.59921983099,267011.454412683,212395.444064663,327869.866551058
15238,2019,550.464514093763,28.5219731377187,133470,494.561967026992,606.367061160534,303011.181276483,244591.539229608,367681.012860463
15239,2019,470.457198104008,28.5420133596745,133470,414.515372567767,526.399023640249,221329.975247874,171822.994094995,277095.932089408
15241,2019,515.435059044345,28.5330946763622,133470,459.510713964706,571.359404123983,265673.300092047,211150.096248354,326451.568680913
15243,2019,544.597579144885,28.5500722125435,133470,488.639958404027,600.555199885744,296586.52321047,238769.008949089,360666.548109806
15201,2020,620.142695529254,28.5667805780679,133470,564.152326696753,676.133064361755,384576.962818289,318267.84771736,457155.920723218
15202,2020,518.858898174029,28.5408853544381,133470,462.919283507475,574.798512840583,269214.556214367,214294.263043074,330393.330363746
15203,2020,606.206249455697,28.5905239749957,133470,550.169343998332,662.243154913062,367486.016879143,302686.307075555,438565.996229206
15204,2020,445.612162770372,28.5843854995739,133470,389.587288612859,501.637036927885,198570.199608889,151778.255448719,251639.716817789
15205,2020,506.147201093676,28.5386119213669,133470,450.21204231447,562.082359872881,256184.989174962,202690.883044967,315936.579280267
15206,2020,585.985606837698,28.5509029049955,133470,530.026357954786,641.944855720609,343379.131420945,280927.940126815,412093.197786154
15207,2020,501.58696196946,28.5687660602297,133470,445.59270162814,557.581222310781,251589.480417753,198552.855744265,310896.819473584
15208,2020,568.012817128179,28.6205539212585,133470,511.91705352393,624.108580732428,322638.56042189,262059.069688622,389511.520543845
15209,2020,518.374314084142,28.562145601057,133470,462.393029722033,574.35559844625,268711.929502204,213807.313935521,329884.35346655
15210,2020,448.533368356621,28.539593465748,133470,392.596285768334,504.470450944908,201182.182529336,154131.843599091,254490.435876559
15211,2020,561.503452020539,28.5755650888997,133470,505.49586570705,617.511038334028,315286.126630981,255526.07024692,381319.882464369
15212,2020,505.678721111356,28.5396772922132,133470,449.741474224726,561.615967997986,255710.968984816,202267.39363783,315412.495510315
15213,2020,618.166629467128,28.5714789499342,133470,562.167051911474,674.166207022781,382129.981786749,316031.794254838,454500.074691484
15214,2020,478.954879592444,28.557748159088,133470,422.982214136379,534.92754504851,229397.776685413,178913.953475714,286147.478451625
15215,2020,579.321101068286,28.5601793012543,133470,523.343670617923,635.29853151865,335612.938142972,273888.597575841,403604.224149753
15216,2020,540.387182553665,28.5440349341398,133470,484.441394768349,596.332970338981,292018.307068288,234683.464965103,355613.011513312
15217,2020,657.678522055883,28.5456571469862,133470,601.729554762979,713.627489348786,432541.03837361,362078.457075253,509264.193554252
15218,2020,540.545534349415,28.5556692656045,133470,484.576943486655,596.514125212175,292189.474705095,234814.814158869,355829.101577646
15219,2020,506.642045540637,28.5934283267562,133470,450.599447606802,562.684643474473,256686.162309601,203039.862183555,316614.008001995
15220,2020,500.98222468459,28.5511960216847,133470,445.022401298314,556.942048070866,250983.189449921,198044.937657318,310184.44490937
15221,2020,476.938259143139,28.5316773447719,133470,421.016692007563,532.859826278715,227470.103034488,177255.054948991,283939.594461783
15222,2020,633.072020041916,28.9517177130245,133470,576.327181446725,689.816858637107,400780.182559952,332153.020074326,475847.298459967
15223,2020,517.917196519745,28.602911540226,133470,461.856011660497,573.978381378994,268238.222450872,213310.975506941,329451.18229045
15224,2020,605.529021402872,28.6024572866613,133470,549.468726872324,661.58931593342,366665.395761119,301915.881810692,437700.42295725
15226,2020,513.904015673926,28.553131486877,133470,457.940398811179,569.867632536672,264097.337325787,209709.408863342,324749.118612952
15227,2020,495.654135416982,28.5275028828,133470,439.740750150722,551.567520683241,245673.021955956,193371.92734312,304226.729872658
15228,2020,595.984400150625,28.5525539855643,133470,540.021915179917,651.946885121333,355197.4052229,291623.668874585,425034.741019409
15229,2020,541.89252139677,28.5510601110158,133470,485.932964392927,597.852078400614,293647.504745749,236130.845883697,357427.107647934
15232,2020,705.121805509645,28.6202103034058,133470,649.026715390119,761.21689562917,497196.760605181,421235.677290086,579451.162191311
15233,2020,536.64733601689,28.8562349023612,133470,480.089641988851,593.20503004493,287990.363254025,230486.064344983,351892.207670606
15234,2020,520.941342249795,28.5502487849897,133470,464.983375430163,576.899309069428,271379.882065018,216209.539426428,332812.812804783
15235,2020,440.546384566956,28.5161837495789,133470,384.655184595331,496.43758453858,194081.116955016,147959.611036069,246450.275342499
15236,2020,512.358892979638,28.5235539649956,133470,456.453247520241,568.264538439035,262511.635215321,208349.567171775,322924.58564733
15237,2020,534.824352028586,28.5080435838421,133470,478.949106633318,590.699597423855,286037.087522797,229392.246744853,348926.014396704
15238,2020,568.557355168466,28.5257546849512,133470,512.6473963381,624.467313998832,323257.466116161,262807.352972233,389959.426252915
15239,2020,488.550039178711,28.5460329700973,133470,432.600335279365,544.499743078057,238681.14078152,187143.050083819,296479.97021207
15241,2020,533.527900119048,28.5368937417936,133470,477.596108940464,589.459691297631,284652.02020544,228098.043275071,347462.727664699
15243,2020,562.690420219588,28.5539231278545,133470,506.725251754966,618.65558868421,316620.509006897,256770.480766134,382734.737410206
15201,2021,645.933359232972,28.5644643470813,133470,589.947530170953,701.919188294991,417229.904569991,348038.088354807,492690.546896698
15202,2021,544.649561877746,28.5382143584099,133470,488.715182314685,600.583941440808,296643.145253621,238842.529424875,360701.070716576
15203,2021,631.996913159414,28.5874534498365,133470,575.966025875351,688.027800443478,399420.098243028,331736.862962645,473382.254183091
15204,2021,471.40282647409,28.5817388530411,133470,415.383139695502,527.422513252677,222220.624807761,172543.152743293,278174.50748577
15205,2021,531.937864797393,28.5357036130232,133470,476.00840624949,587.867323345297,282957.89200521,226584.002820179,345587.989857164
15206,2021,611.776270541415,28.5479706716318,133470,555.822768782408,667.729772300422,374270.205197563,308938.950296942,445863.048816374
15207,2021,527.377625673178,28.5660431547327,133470,471.388702176962,583.366549169394,278127.160060678,222207.308540081,340316.530689807
15208,2021,593.803480831896,28.6176211800184,133470,537.71346534698,649.893496316812,352602.573848076,289135.770815458,422361.55655489
15209,2021,544.164977787859,28.5595188925413,133470,488.188841726526,600.141113849192,296115.523050861,238328.345186287,360169.356532149
15210,2021,474.324032060338,28.5365698117507,133470,418.39287577873,530.255188341947,224983.287389977,175052.598502396,281170.564763554
15211,2021,587.294115724256,28.5725403148622,133470,531.292457912704,643.295773535808,344914.378364336,282271.675834922,413829.452249033
15212,2021,531.469384815073,28.5368949477819,133470,475.537591272774,587.401178357372,282459.706995712,226136.000713512,345040.144335629
15213,2021,643.957293170845,28.5689153012609,133470,587.962740319826,699.951846021864,414680.995427922,345700.184004399,489932.586749415
15214,2021,504.745543296162,28.5546404290045,133470,448.77896893437,560.712117657953,254768.063477337,201402.562957797,314398.078888466
15215,2021,605.111764772004,28.5575752720429,133470,549.139438171393,661.084091372614,366160.247865489,301554.122555194,437032.175865955
15216,2021,566.177846257382,28.5414129216997,133470,510.237197568619,622.118494946145,320557.353592648,260341.997782678,387031.421754057
15217,2021,683.4691857596,28.5426764239363,133470,627.526060629501,739.412310889699,467130.127882891,393788.95676918,546730.565495245
15218,2021,566.336198053132,28.5528664514208,133470,510.373100655045,622.29929545122,320736.689225277,260480.701872245,387256.413119084
15219,2021,532.432709244355,28.5905485550622,133470,476.395755610508,588.469662878201,283484.589873284,226952.915963707,346296.544127984
15220,2021,526.772888388307,28.5485155363181,133470,470.818318704455,582.72745807216,277489.67594096,221669.889227689,339571.290391241
15221,2021,502.728922846857,28.5288893647641,133470,446.812820101239,558.645025592474,252736.369866761,199641.696206822,312084.264619216
15222,2021,658.862683745633,28.9482976961546,133470,602.124548321121,715.600819170146,434100.036032499,362553.971690914,512084.532396983
15223,2021,543.707860223463,28.6002764480851,133470,487.651840096742,599.763880350183,295618.237268776,237804.317149739,359716.712172709
15224,2021,631.319685106589,28.5997908367202,133470,575.264616769286,687.374753443893,398564.544803083,330929.379306713,472484.051672052
15226,2021,539.694679377643,28.5502620459239,133470,483.736686566822,595.652672188465,291270.346948537,234001.181930648,354802.105885259
15227,2021,521.444799120699,28.5247154013417,133470,465.53687726725,577.352720974148,271904.678530026,216724.584095743,333336.164416253
15228,2021,621.775063854342,28.5499079680614,133470,565.817765029673,677.732362679012,386604.230031071,320149.743223174,459321.155422476
15229,2021,567.683185100488,28.5484478516521,133470,511.728748077345,623.63762212363,322264.198645835,261866.311608807,388923.883728015
15232,2021,730.912469213362,28.6168587018691,133470,674.82394817171,787.000990255014,534233.037651574,455387.361026055,619370.558662373
15233,2021,562.437999720608,28.8531694858903,133470,505.886313852934,618.989685588282,316336.503529718,255920.962543709,383148.23086468
15234,2021,546.732005953513,28.5477251544444,133470,490.778985403715,602.685026503311,298915.886333952,240864.012513899,363229.241171297
15235,2021,466.337048270673,28.5134103756978,133470,410.451284061266,522.222812480081,217470.242589804,168470.256587542,272716.665874605
15236,2021,538.149556683356,28.5204253644923,133470,482.250043223875,594.049070142837,289604.945358492,232565.104189429,352894.297737569
15237,2021,560.615015732304,28.505405783582,133470,504.744940377428,616.48509108718,314289.195864531,254767.454836613,380053.867532769
15238,2021,594.348018872183,28.5231212806424,133470,538.443221466226,650.252816278141,353249.567537289,289921.102742927,422828.725077654
15239,2021,514.340702882428,28.5432835050737,133470,458.396387884375,570.285017880482,264546.358641591,210127.248425442,325225.001618942
15241,2021,559.318563822765,28.5338635165622,133470,503.392711830359,615.244415815171,312837.255836761,253404.222323923,378525.691191751
15243,2021,588.481083923306,28.5510523748966,133470,532.521542082114,644.440625764497,346309.986135549,283579.192781513,415303.720135736
15201,2022,662.416788394417,28.5690903909641,133470,606.421892370774,718.41168441806,438796.001546774,367747.511546551,516115.348308395
15202,2022,561.132991039192,28.5433038409441,133470,505.188636183203,617.077345895181,314870.23363259,255215.558128644,380784.450817041
15203,2022,648.48034232086,28.592828853615,133470,592.438919343446,704.521765298274,420526.754376579,350983.87315283,496350.917778996
15204,2022,487.886255635535,28.5865233686433,133470,431.857191293644,543.915319977426,238032.998438063,186500.633672035,295843.875306146
15205,2022,548.421293958839,28.5405176512596,133470,492.482399983807,604.36018793387,300765.915667487,242538.914293811,365251.236759463
15206,2022,628.259699702861,28.5530693851025,133470,572.296204558459,684.223194847262,394710.250270729,327522.945752018,468161.380366994
15207,2022,543.861054834623,28.5708188565356,133470,487.86277104999,599.859338619257,295784.846965829,238010.083376575,359831.226128732
15208,2022,610.286909993342,28.6220173047819,133470,554.188278184081,666.385541802602,372450.112509221,307124.647676637,444069.690323548
15209,2022,560.648406949304,28.5640969545068,133470,504.66329797003,616.633515928579,314326.636214793,254685.044317987,380236.892966441
15210,2022,490.807461221784,28.5414552266332,133470,434.866729616123,546.748192827445,240891.963990973,189109.072527022,298933.586360077
15211,2022,603.777544885701,28.5776377923827,133470,547.765896111195,659.789193660208,364547.323708205,300047.4769425,435321.780070787
15212,2022,547.952813976519,28.5416002751417,133470,492.011798078427,603.893829874611,300252.286344785,242075.609448367,364687.757760625
15213,2022,660.440722332291,28.5733936531664,133470,604.437391993229,716.444052671352,436181.947714798,365344.560839576,513292.080608152
15214,2022,521.228972457607,28.5598563275669,133470,465.252175029779,577.205769885435,271679.641729213,216459.586369941,333166.500789038
15215,2022,621.595193933449,28.562693905485,133470,565.612834904664,677.577552962235,386380.585121163,319917.87900889,459111.340278291
15216,2022,582.661275418828,28.5465308612056,133470,526.710595661992,638.611955175664,339494.161872695,277424.05158261,407825.229293284
15217,2022,699.952614921045,28.5474441136802,133470,644.000145206018,755.905084636073,489933.663134809,414736.187025373,571392.496978668
15218,2022,582.819627214578,28.5580870581721,133470,526.84629752249,638.792956906666,339678.717866539,277567.021213156,408056.441793562
15219,2022,548.9161384058,28.5945262174081,133470,492.871388626314,604.960888185286,301308.927002336,242922.205726431,365977.676233931
15220,2022,543.256317549753,28.5532713514198,133470,487.292426555054,599.220208544452,295127.426557718,237453.908977913,359064.858328057
15221,2022,519.212352008302,28.5335127379248,133470,463.287187535626,575.137516480978,269581.466477993,214635.018134671,330783.162863907
15222,2022,675.346112907079,28.9523168153044,133470,618.600100082348,732.09212573181,456092.372218701,382666.083821891,535958.880558521
15223,2022,560.191289384908,28.6050028409742,133470,504.126005614342,616.256573155475,313814.280702726,254143.029536671,379772.163957329
15224,2022,647.803114268035,28.6049123057513,133470,591.738007944853,703.868220591216,419648.874855364,350153.870046543,495430.471958244
15226,2022,556.178108539089,28.5550544734382,133470,500.21072265776,612.145494420417,309334.088418118,250210.767061799,374722.106339217
15227,2022,537.928228282145,28.529868386651,133470,482.010206671487,593.846249892802,289366.778782767,232333.83933549,352653.368511744
15228,2022,638.258493015788,28.5547419163073,133470,582.291719740734,694.225266290841,407373.903906784,339063.646878622,481948.720356589
15229,2022,584.166614261933,28.5535667638471,133470,528.202144264265,640.131084259601,341250.63321825,278997.505205368,409767.805035373
15232,2022,747.395898374808,28.621955678721,133470,691.297387351502,803.494409398113,558600.628907486,477892.077759013,645603.265934022
15233,2022,578.921428882053,28.8573530665081,133470,522.361543272683,635.481314491424,335150.020818838,272861.581890219,403836.501067748
15234,2022,563.215435114958,28.5524908872318,133470,507.253073815831,619.177796414086,317211.626351732,257305.680895609,383381.143572203
15235,2022,482.820477432118,28.5185046935877,133470,426.924728452575,538.716226411662,233115.613427779,182264.723764305,290215.172599221
15236,2022,554.632985844801,28.5257222320795,133470,498.723090621472,610.542881068131,307617.74898712,248724.721119033,372762.609622973
15237,2022,577.098444893749,28.5103484740227,133470,521.218681955771,632.978207831727,333042.615098784,271668.914419712,400661.411589865
15238,2022,610.831448033629,28.5282777497973,133470,554.916544042189,666.746352025068,373115.05790686,307932.370851727,444550.697938736
15239,2022,530.824132043874,28.5480356910245,133470,474.870502848043,586.777761239704,281774.259160132,225501.994475153,344308.14108548
15241,2022,575.801992984211,28.5391465249708,133470,519.865786391693,631.738199576728,331547.935124589,270260.435860654,399093.152804445
15243,2022,604.964513084751,28.5561932462104,133470,548.994895229562,660.93413093994,365982.06209187,301395.394988118,436833.925441334
15201,2023,669.639999257458,28.5663604549197,133470,613.650453858663,725.629544656252,448417.728605528,376566.879520944,526538.23607804
15202,2023,568.356201902232,28.5404678468374,133470,512.41740554296,624.294998261505,323028.772240731,262571.597503378,389744.244854332
15203,2023,655.7035531839,28.5904451650981,133470,599.666802192497,711.740304175304,429947.149657992,359600.273651776,506574.260587554
15204,2023,495.109466498576,28.583768833256,133470,439.085800995797,551.133132001355,245133.383816504,192796.340636121,303747.729189623
15205,2023,555.644504821879,28.5381474870222,133470,499.710256325518,611.578753318241,308740.815738751,249710.340276915,374028.571510294
15206,2023,635.482910565901,28.5502809719932,133470,579.524880660329,691.440940471473,403838.529621309,335849.087304369,478090.574160076
15207,2023,551.084265697664,28.5685756472578,133470,495.090378562295,607.078152833033,303693.867899533,245114.482944957,368543.883647167
15208,2023,617.510120856382,28.6194506398089,133470,561.416519663649,673.603722049116,381318.749360064,315188.508551244,453741.974358422
15209,2023,567.871617812345,28.5615137515469,133470,511.89157186375,623.85166376094,322478.17431681,262032.981345141,389190.898377293
15210,2023,498.030672084825,28.5387947853156,133470,442.095154895616,553.966189274033,248034.550337262,195448.125982178,306878.538858794
15211,2023,611.000755748742,28.5749904594362,133470,554.99429569852,667.007215798965,373321.923525534,308018.668257896,444898.625927887
15212,2023,555.176024839559,28.5389766861628,133470,499.240151128008,611.111898551111,308220.418556655,249240.728498316,373457.752550743
15213,2023,667.663933195331,28.571016824074,133470,611.665261397934,723.662604992729,445775.12768986,374134.392001002,523687.565864862
15214,2023,528.452183320648,28.5572631870217,133470,472.480468400986,584.42389824031,279261.71005636,223237.793020415,341551.2928344
15215,2023,628.81840479649,28.5598941794208,133470,572.841533179719,684.795276413261,395412.586210802,328147.422135691,468944.570597914
15216,2023,589.884486281868,28.5440281468839,133470,533.93871179945,645.830260764287,347963.707156024,285090.547958056,417096.725718867
15217,2023,707.175825784086,28.5449231805089,133470,651.228297052089,763.123354516083,500097.648573404,424098.294881364,582357.254207879
15218,2023,590.042838077618,28.5552338028803,133470,534.075100713855,646.010575441382,348150.550766691,285236.213202514,417329.663582106
15219,2023,556.139349268841,28.5928686607718,133470,500.097848270125,612.180850267556,309290.97580517,250097.857844409,374765.393434308
15220,2023,550.479528412794,28.5507592059095,133470,494.520561177469,606.438495648118,303027.711201572,244550.585427279,367767.649003952
15221,2023,526.435562871343,28.5311751988747,133470,470.514979932565,582.35614581012,277134.401855667,221384.346340942,339138.680562818
15222,2023,682.56932377012,28.9503971244178,133470,625.827073504508,739.311574035731,465900.881751998,391659.525931217,546581.60350319
15223,2023,567.414500247949,28.6024975282453,133470,511.35412684463,623.474873651267,321959.215091629,261483.043041034,388720.918074464
15224,2023,655.026325131075,28.6019709055771,133470,598.96698389858,711.08566636357,429059.486614721,358761.447800562,505642.824907723
15226,2023,563.401319402129,28.5526008777113,133470,507.438742523668,619.36389628059,317421.04670406,257494.077414002,383611.636015874
15227,2023,545.151439145185,28.5274110358579,133470,489.238233897257,601.064644393114,297190.091602067,239354.049506907,361278.70673942
15228,2023,645.481703878828,28.5520875018661,133470,589.520133207659,701.443274549997,416646.630042315,347533.987457176,492022.667411423
15229,2023,591.389825124974,28.551206590618,133470,535.429981023782,647.349669226166,349741.925261347,286685.264579127,419061.594247226
15232,2023,754.619109237848,28.6197959684617,133470,698.524831207255,810.713387268442,569450.000026923,487936.939813124,657256.19629627
15233,2023,586.144639745094,28.8558835807919,133470,529.587634300922,642.701645189266,343565.538701906,280463.062404447,413065.404728989
15234,2023,570.438645977999,28.550175844233,133470,514.480822120919,626.396469835079,325400.248825213,264690.516330217,392372.537421849
15235,2023,490.043688295159,28.5158820045825,133470,434.153079738224,545.934296852094,240142.816437923,188488.896646184,298044.256479391
15236,2023,561.856196707842,28.5235872445451,133470,505.950486021135,617.761907394549,315682.385779001,255985.894305023,381629.774227751
15237,2023,584.32165575679,28.5078155222374,133470,528.446857358106,640.196454155473,341431.797386356,279256.081051659,409851.499913241
15238,2023,618.054658896669,28.5259633990152,133470,562.144290990546,673.965026802793,381991.561383878,316006.203893263,454228.85735329
15239,2023,538.047342906915,28.5457371209588,133470,482.098218866483,593.996466947346,289494.943209191,232418.692634236,352831.802745929
15241,2023,583.025203847251,28.5367529470985,133470,527.093688623701,638.956719070801,339918.388321129,277827.756586939,408265.688845722
15243,2023,612.187723947792,28.5536413546742,133470,556.223107753463,668.15234014212,374773.809352377,309384.145598921,446427.549637391
15201,2024,685.867663493581,28.574146232732,133470,629.862858112298,741.872468874863,470414.451826144,396727.220029393,550374.760074485
15202,2024,584.583866138355,28.5487149393744,133470,528.628905628149,640.538826648561,341738.296549267,279448.519865615,410289.988444316
15203,2024,671.931217420023,28.5981240174159,133470,615.879416018151,727.983018821896,451491.560943555,379307.455074859,529959.27569304
15204,2024,511.337130734699,28.5919637551967,133470,455.297403334404,567.376858134994,261465.661267994,207295.725483051,321916.499147137
15205,2024,571.872169058002,28.5460767063959,133470,515.922379436309,627.821958679696,327037.777743104,266175.901603223,394160.411800409
15206,2024,651.710574802024,28.557982792304,133470,595.737449469136,707.683700134913,424726.673308785,354903.108699991,500816.219436641
15207,2024,567.311929933787,28.5764997635686,133470,511.302511674997,623.321348192577,321842.825845198,261430.25844516,388529.503112612
15208,2024,633.737785092505,28.6274296621229,133470,577.628545161586,689.847025023425,401623.580253954,333654.73618549,475888.91793367
15209,2024,584.099282048468,28.5697221828794,133470,528.103147724196,640.09541637274,341171.971289536,278892.934636204,409722.142061392
15210,2024,514.258336320947,28.5468552675644,133470,458.307020733566,570.209651908329,264461.636475589,210045.325253677,325139.047129418
15211,2024,627.228419984865,28.582550245922,133470,571.207142891032,683.249697078698,393415.49083671,326277.600089736,466830.148558133
15212,2024,571.403689075682,28.5469896289262,133470,515.452110142482,627.355268008882,326502.175889299,265690.877850338,393574.632298496
15213,2024,683.891597431454,28.5788513719276,133470,627.877570063177,739.905624799731,467707.717037346,394230.24298844,547460.33361028
15214,2024,544.679847556771,28.5652582733697,133470,488.692462413709,600.667232699833,296676.136334467,238820.322819974,360801.124439275
15215,2024,645.046069032613,28.5681982185104,133470,589.052921650704,701.039216414521,416084.431174426,346983.344505231,491455.982951086
15216,2024,606.112150517991,28.5519979125133,133470,550.150755440319,662.073545595663,367371.939005544,302665.853711554,438341.379777613
15217,2024,723.403490020209,28.5529694858101,133470,667.440190676598,779.36678936382,523312.609373419,445476.408130414,607412.592363269
15218,2024,606.270502313741,28.5633509516897,133470,550.28685548638,662.254149141103,367563.921975756,302815.623321088,438580.558054606
15219,2024,572.367013504964,28.600747098294,133470,516.310070912419,628.423956097508,327603.998148591,266576.089325587,394916.668597243
15220,2024,566.707192648916,28.5587134134176,133470,510.732635311973,622.68174998586,321157.042200016,260847.824772713,387732.561765453
15221,2024,542.663227107466,28.5390537422368,133470,486.727202367415,598.599251847516,294483.378054689,236903.36952441,358321.064312406
15222,2024,698.796988006242,28.9584233788428,133470,642.039006428369,755.554969584116,488317.230446597,412214.085775527,570863.312063254
15223,2024,583.642164484072,28.6098501945993,133470,527.567379988823,639.716948979321,340638.176163652,278327.340428271,409237.774811411
15224,2024,671.253989367198,28.6096481961117,133470,615.1796007853,727.328377949096,450581.918241378,378445.941222361,529006.569370063
15226,2024,579.628983638252,28.5607210606818,133470,523.650491349293,635.607475927211,335969.758673513,274209.837090356,403996.86345456
15227,2024,561.379103381308,28.5352962285077,133470,505.450443299624,617.307763462993,315146.497713201,255480.150631786,381068.874831682
15228,2024,661.709368114951,28.5605488831926,133470,605.73121329073,717.687522939172,437859.287851088,366910.30275466,515075.380582565
15229,2024,607.617489361097,28.5591502423572,133470,551.6420758474,663.592902874793,369199.013377482,304308.979845229,440355.540745795
15232,2024,770.846773473971,28.6271416783661,133470,714.738097985962,826.955448961981,594204.748175232,510850.54871259,683855.314567911
15233,2024,602.372303981217,28.8631742160287,133470,545.801009024973,658.943598937461,362852.39260364,297898.741452678,434206.666580653
15234,2024,586.666310214122,28.5581585431506,133470,530.69284041278,642.639780015464,344177.359540252,281634.890865384,412985.886858324
15235,2024,506.271352531282,28.5241977709136,133470,450.36444522403,562.178259838534,256310.682393854,202828.133521948,316044.395835083
15236,2024,578.083860943965,28.5312963621111,133470,522.163040527454,634.004681360476,334180.950283881,272654.240892876,401961.935986998
15237,2024,600.549319992913,28.5159525456783,133470,544.658573176716,656.440066809109,360659.48574395,296652.961334897,430913.561312347
15238,2024,634.282323132792,28.5340724203289,133470,578.356061692814,690.20858457277,402314.065438732,334495.734096823,476387.890217947
15239,2024,554.275007143037,28.5536745944862,133470,498.310325799284,610.239688486791,307220.783543414,248313.180798188,372392.477404456
15241,2024,599.252868083374,28.5448449911078,133470,543.305492601177,655.200243565571,359103.99990615,295180.858290607,429287.359168384
15243,2024,628.415388183915,28.5617118903909,133470,572.4349538868,684.395822481029,394905.90010634,327681.776431383,468397.641829484
15201,2025,682.484972916679,28.6946572195723,133470,626.243968199489,738.725977633868,465785.73825708,392181.507706242,545716.070031115
15202,2025,581.201175561453,28.6701339885676,133470,525.008235929693,637.394115193214,337794.806474015,275633.647794008,406271.25808294
15203,2025,668.548526843121,28.7196711502643,133470,612.258495278066,724.838558408176,446957.132744108,374860.465040162,525390.935755243
15204,2025,507.954440157797,28.7138970614337,133470,451.675725701522,564.233154614072,258017.713276021,204010.961187996,318359.052765747
15205,2025,568.4894784811,28.6663300306813,133470,512.303994537407,624.674962424794,323180.287143713,262455.382818983,390218.808680417
15206,2025,648.327884225122,28.6792310011881,133470,592.117114614568,704.538653835676,420329.045463823,350602.677419482,496374.714748587
15207,2025,563.929239356885,28.6972927348647,133470,507.683069077798,620.175409635972,318016.187001635,257742.098628252,384617.538717146
15208,2025,630.355094515603,28.7474924762987,133470,574.010533659023,686.699655372183,397347.545181775,329488.092751517,471556.416688275
15209,2025,580.716591471566,28.6909527708067,133470,524.482847406382,636.95033553675,337231.759610354,275082.257223506,405705.729940378
15210,2025,510.875645744045,28.6677147907132,133470,454.687447695949,567.063843792141,260993.925414395,206740.675092257,321561.402936318
15211,2025,623.845729407963,28.7041588494969,133470,567.586101669445,680.105357146481,389183.494100553,322153.982808317,462543.296819343
15212,2025,568.02099849878,28.667755375398,133470,511.832720905442,624.209276092118,322647.854735551,261972.734189468,389637.220359446
15213,2025,680.508906854552,28.7008214901328,133470,624.255820279509,736.761993429595,463092.372308377,389695.329152843,542818.234962351
15214,2025,541.297156979869,28.6857411486846,133470,485.073627598976,597.520686360761,293002.612154489,235296.42419203,357030.970629035
15215,2025,641.663378455711,28.6878469739015,133470,585.435721695807,697.891035215615,411731.891251197,342734.98423749,487051.897034323
15216,2025,602.729459941089,28.6727206823631,133470,546.531450436674,658.927469445504,363282.801880877,298696.626316415,434185.409989856
15217,2025,720.020799443307,28.6741349703449,133470,663.820017960246,776.221580926368,518429.951630979,440657.016244742,602519.942695829
15218,2025,602.887811736839,28.6845399684511,133470,546.666636647293,659.108986826385,363473.713540835,298844.411623264,434424.656515304
15219,2025,568.984322928062,28.7212670992374,133470,512.691163332132,625.277482523991,323743.159737905,262852.228958855,390971.93015154
15220,2025,563.324502072014,28.67983501416,133470,507.112548607053,619.536455536975,317334.494634683,257163.136954741,383825.419739319
15221,2025,539.280536530563,28.6607207972555,133470,483.106046582064,595.455026479063,290823.497080692,233391.452244151,354566.688559182
15222,2025,695.41429742934,29.0775383678531,133470,638.422852645841,752.40574221284,483601.045069143,407583.738780453,566114.400914854
15223,2025,580.25947390717,28.7289935837691,133470,523.9511705425,636.567777271839,336701.057059025,274524.829112856,405218.53506081
